CUSTOMER_ID,PACK_ID
CD217E7FDCB698,-1
CD2186506E2660,-1
CD2187D00C9257,-1
CD2187F6D131FA,-1
CD1F76A3E00B86,-1
CD1F78D487EEDE,-1
CD1F7A7E3DD4D2,1108
CD1F7AC610A72C,-1
CD1F7DF07C0424,-1
CD1F7E8891C068,-1
CD1F869AA9CCB3,-1
CD1F87025D2370,-1
CD1F8A729CDBC2,-1
CD1F8AD0AFF608,-1
CD1F90EB9DDBFE,-1
CD1F9377884FA3,-1
CD1F95CF824798,-1
CD1F97977FB096,-1
CD1F98051AB7BB,-1
CD1F9952D7E4EB,-1
CD1FA39DC2D603,1108
CD1FA5454C864D,-1
CD1FA893BFE995,-1
CD1FAF9672E753,-1
CD1FC3B4483BE9,-1
CD1FC3ED0812A7,-1
CD1FC51ABB53CD,1740
CD1FC51F3F9D5B,-1
CD1FCA701195A9,-1
CD20F19C6239C4,-1
CD20F312061836,517
CD20F8673C90A9,-1
CD20FC091D22BF,-1
CD20FE7B749225,-1
CD2103C0602C47,-1
CD210468C938D4,-1
CD2105C9299447,-1
CD2109F8032576,-1
CD210B3522C30E,822
CD210CA7EED1D5,-1
CD210CE407F66E,870
CD210F9B5B94C9,-1
CD211638D4F987,-1
CD211641AF55DD,401
CD212295221DAC,-1
CD2122D94024D7,-1
CD212440802680,-1
CD2126B50FFE68,-1
CD21273DCE992D,626
CD2127626CFE8B,-1
CD21279370ABAB,-1
CD2128CE9C24AB,-1
CD2129176674B7,-1
CD212BFCFE743E,-1
CD212CB60ACFBA,-1
CD2132E1A65707,-1
CD21373FE38A59,-1
CD213C7A352FCD,-1
CD213E316D09E0,-1
CD213FAD0615DF,-1
CD214264A28B35,-1
CD2144AC6BEAF9,-1
CD2146DBEAB30E,-1
CD214AC5AC66D4,-1
CD214B250E9D39,401
CD21514ED7E5D5,-1
CD2154DFA999E9,-1
CD21555E456BC8,401
CD2155BD0D282A,-1
CD215D6004C288,-1
CD215EA854EFEA,-1
CD215EAAC94865,-1
CD21614DC7613C,1619
CD21636EEB369C,-1
CD2165ACE8219A,517
CD2168DD46CBAF,-1
CD216B0F37CFC1,437
CD216BAB3F3765,-1
CD216BCDEEFB74,370
CD216DBB9EE62E,-1
CD216E51020172,437
CD2173EBE24152,-1
CD2177A3DE28B7,-1
CD21794CD2497F,-1
CD217A63314462,-1
CD217C8E664A8E,-1
CD217E5AA5D5AE,-1
CD217F9A1C3CDD,-1
CD217FEECC36EB,-1
CD21829A230FE1,-1
CD21853EB77770,-1
CD2187F8B075B4,-1
CD1F78F6DCE9C3,-1
CD1F7B4238B6B3,-1
CD1F7ED3A9EFF7,1108
CD1F844BB15E36,-1
CD1F8849A386DC,-1
CD1F898897619C,-1
CD1F8B85C5B8FE,-1
CD1F90F39E4986,1108
CD1F95AB5223EE,1108
CD1F95D77ABB44,1108
CD1F9A3AA989A0,-1
CD1FA53C448954,-1
CD1FA785846E67,-1
CD1FB6A12FB4C9,-1
CD1FC169CBFF17,1446
CD1FC6C279AE5E,1108
CD1FC8B4CC9DD0,-1
CD1FCB91EE4E54,70
CD1FCC0B8A17CC,-1
CD201711EBB63F,70
CD20EEA383E3F1,401
CD20F1A698D549,-1
CD20F4ED6D61C9,-1
CD20F97904D7B3,-1
CD210158220590,-1
CD2103CFCE8730,-1
CD21046E654199,-1
CD21052F1D78E6,-1
CD21067553F8F0,-1
CD210725C025A6,-1
CD210879F4D0C4,-1
CD2110DFA6F856,-1
CD211203901D42,-1
CD21144B3EA0C3,517
CD2115FDAE0B65,-1
CD2118EA4D5660,401
CD211FAC2E77BE,-1
CD2120DED5E888,-1
CD212443CE13B4,-1
CD2125D5870813,-1
CD2127B33F97F4,-1
CD2129FF2DC704,-1
CD212B8AFF6510,1307
CD212BE093824D,-1
CD212C21B797D8,-1
CD212D10A87595,-1
CD212E95B5A3C3,-1
CD21348490876B,-1
CD2138F049EF85,-1
CD213905A46FE0,-1
CD21396A52CE6B,-1
CD213D46B50A1C,-1
CD214109F066C4,-1
CD2141AF74F8B2,-1
CD21442A19C790,-1
CD21459F8C9E94,-1
CD214E7DD4E09D,-1
CD2153060FFBF6,-1
CD215519659F71,-1
CD2155C952C48A,-1
CD215C5463469C,-1
CD215D0A5C7897,626
CD215DCCE5C24F,-1
CD215ECA91FD3B,-1
CD21614447664A,-1
CD21641F2F27F1,-1
CD21650A883340,-1
CD21659404D251,-1
CD2165ACF255FB,-1
CD2165B183E0A0,-1
CD216BC7C2CB14,-1
CD217277392956,-1
CD217A4B04599E,-1
CD217C94AB94C8,-1
CD217CB195E86B,-1
CD217CBC82E875,-1
CD217D3DE022C6,-1
CD217D4B45D24E,-1
CD2181519FFAA1,-1
CD2181C382A731,-1
CD21828C31E9D6,517
CD218851E67BB9,-1
CD1F7C839D651C,-1
CD1F7EAD5DC669,-1
CD1F7ED1DE60D5,-1
CD1F870142EDA6,-1
CD1F898A4F0018,-1
CD1F8B2AB3D60A,1108
CD1F8BBFB1B7B5,-1
CD1F8D947B6477,-1
CD1F8F670526F7,-1
CD1F9030AD319B,-1
CD1F92704FAADF,-1
CD1F930845D9C8,-1
CD1F9387087EB4,1740
CD1F9556D601F6,174
CD1F95AF96F8B1,-1
CD1F97AB676C82,-1
CD1F981CC5AC33,-1
CD1FA5F6289919,782
CD1FAA06024442,-1
CD1FBA89777C75,-1
CD1FBCC7FB0ED7,-1
CD1FC1E6BE09B4,-1
CD1FC7217AC61F,-1
CD1FCA524C6300,-1
CD1FCBE85622EC,-1
CD1FF678C12194,1060
CD20133C5CCFE5,-1
CD2058F6F6EEE0,1619
CD20EE2D930B5C,1619
CD20EEE5F5352B,-1
CD20F15D3ABAC9,1619
CD20F75BC0F792,-1
CD20FB79813A50,-1
CD20FB9437F490,-1
CD20FE9DD76444,189
CD2103D59A4D16,-1
CD2105C4F1C48D,-1
CD2108FD75CEC7,-1
CD21111AA19022,-1
CD21141797EC46,-1
CD2116B4E737F8,-1
CD211837ACBE16,-1
CD211C4B0503CC,-1
CD211D6B182BCC,190
CD211D7F4B7154,-1
CD2120B5741EE6,-1
CD2122E9155DBB,-1
CD212570B2A8AC,189
CD212A1BBF8C02,-1
CD212AAB41104A,1253
CD212C3B84ABA0,-1
CD212C7FFEE449,-1
CD212DAD6A5CB3,-1
CD21306BE7E093,-1
CD2131D4840364,-1
CD2139EF2EC150,-1
CD213FF17E320A,-1
CD2142F43F09C7,-1
CD2145002E239A,-1
CD214C1E749B0E,-1
CD21508EF47422,-1
CD2150A1E3A41D,-1
CD21543545B935,1062
CD2158226E37FB,-1
CD216ACB6443F3,626
CD216FAB2D6078,-1
CD21717A36C602,-1
CD2179C92B426D,-1
CD2179CEFC1380,-1
CD217E1F0364C1,-1
CD217E5F032E28,-1
CD21826D376912,-1
CD21855BC0FE59,-1
CD1F785099454A,-1
CD1F78EAAD1E79,-1
CD1F7AE8FD0F5E,-1
CD1F7B76657C71,-1
CD1F7B9ACC0CCB,-1
CD1F866AFC9F6B,-1
CD1F8B25CC8D68,1108
CD1F8B84EDAAA0,-1
CD1F8D1B3A0A14,1108
CD1F8EEDBF3983,-1
CD1F8EEE27F7EE,-1
CD1F9303466784,-1
CD1F931C4A1659,1108
CD1F93A5F726B5,1108
CD1F981133FDC5,174
CD1FA3961F6C2A,1108
CD1FBCCED603F5,-1
CD1FC52577A67E,-1
CD1FC72211252D,-1
CD1FC89ADF668A,773
CD2014A30C6DE5,-1
CD201737FA8780,1921
CD20EE9C3962D2,-1
CD20F750751369,-1
CD20F87DD1C461,-1
CD20FCC03649DB,401
CD20FE7A6472B5,189
CD20FE906B7D49,-1
CD2103D86AD70F,1062
CD2104097A20E4,-1
CD2104FF519074,-1
CD210BBAB3D02B,165
CD210BBB4EC24A,-1
CD210C641658E1,-1
CD210CC8226194,-1
CD210D9B31C56C,-1
CD210F88177902,-1
CD210FBA62666C,-1
CD211023877359,-1
CD21110F233C37,-1
CD21111A5E787E,-1
CD21140340684B,787
CD211477B1956F,-1
CD21166B7D26AE,-1
CD2116DE18EA64,-1
CD2117B0155E24,-1
CD211968DCB959,1195
CD2124D2475461,-1
CD212797FFFBCB,-1
CD212AEB6E985B,-1
CD212C3417EA85,-1
CD2134A8F374EC,1185
CD213768D2F752,-1
CD21431FCE1752,-1
CD21478D677750,-1
CD214B2B90137A,370
CD2154831B3641,-1
CD21571EF9BBFB,-1
CD2157A443B486,-1
CD2157C2A4E78D,-1
CD2157C5ECF763,-1
CD2159C11C5FA9,-1
CD215BB5A82FB9,-1
CD215D0E4D51C6,-1
CD215DAA531508,-1
CD216134863C13,-1
CD2162C4C742CF,-1
CD2166C6BDF93C,-1
CD2167AB886B3A,-1
CD2167F30651C8,-1
CD216D01B19240,-1
CD217254906EEB,-1
CD2178DCC307E6,1619
CD21790B64A8CF,-1
CD21793827F636,370
CD217C1D0D160A,-1
CD217F99C98B96,-1
CD2184030C069B,-1
CD2184691B3766,-1
CD2187D0228174,-1
CD21B131883428,-1
CD1F7A5734D33E,-1
CD1F7C71950AF1,-1
CD1F7C8C3521EA,-1
CD1F8048E52E05,-1
CD1F86E344F5C1,-1
CD1F8BC105A2F3,-1
CD1F8D2500DD8A,-1
CD1F8DAB4C100C,-1
CD1F9112921ABB,-1
CD1F92AD74D3F3,1740
CD1F93927D8E76,-1
CD1F93AB2583E9,-1
CD1F95567A4894,-1
CD1F95A2DAC6AC,1740
CD1F97FACB7A78,-1
CD1F98397A835E,-1
CD1FA22C27BE54,-1
CD1FA625BE32E2,-1
CD1FA63060B78F,1108
CD1FA6CAA57A25,70
CD1FBC30650E5A,-1
CD1FC27CD4D6DC,-1
CD1FC5362096BD,-1
CD1FC6CBF6BAA1,-1
CD20091AC4A4EF,-1
CD20175A63CD20,-1
CD20EEAAC0ABDD,-1
CD20F01A5A99EB,-1
CD20F035E5DDB7,517
CD20F372B5A851,517
CD20F43172CF69,1198
CD2101ED9DFEA0,-1
CD2106986C2155,-1
CD21078F6B07C6,-1
CD2107BA497023,1643
CD210E9C881F0A,-1
CD21148028D4AA,517
CD211628FBFFC3,-1
CD2117AC9EBD73,822
CD21183F338943,-1
CD211B092D6297,-1
CD211CEBEE4ED0,-1
CD2123C1F33A1A,-1
CD21247BEBD0A8,-1
CD2130D0A1BDCC,-1
CD2135B9388BB3,-1
CD21397678DD70,-1
CD213B013AF22F,401
CD213B051058F8,-1
CD213BADF48E3B,-1
CD213CCE9DBB34,-1
CD213EF9279F7B,-1
CD21401AE18207,-1
CD21401DEF8254,-1
CD214066E3D02A,-1
CD21428E9FFB20,-1
CD214397A14057,-1
CD214413E359F0,-1
CD2144929B7066,-1
CD214E0CCEB775,-1
CD214E71C592E6,-1
CD214E84868C1B,401
CD214E90349D27,-1
CD215006E55245,-1
CD2155266EC366,-1
CD215B13AFF18B,-1
CD215B335ABD68,-1
CD215B3D4BE8BD,-1
CD215B8567740B,-1
CD215BD7A6044D,-1
CD215D01422F5A,1619
CD2160C9F0A53C,370
CD2160F8A54693,1643
CD2161B421DF95,-1
CD2162E4E687D3,-1
CD2165AF7D51BD,-1
CD2165E3727E85,-1
CD2168CBAA78B3,-1
CD216F0C8A7337,-1
CD2170CC6BA232,-1
CD2175C20231DE,-1
CD2175FBFD521C,-1
CD217C1D81E946,-1
CD217FE2A5CDD1,-1
CD2181008BB1E8,-1
CD21824779E0C4,-1
CD21850FA64A86,-1
CD21857F021649,88
CD2185BC293DD4,-1
CD218851DE45CF,-1
CD1F77C41C2311,1740
CD1F784D805C72,-1
CD1F7984E98D1E,-1
CD1F7A8E5D2EFE,174
CD1F7AF05D7F9A,1446
CD1F7C87B02432,-1
CD1F82D7DCEDCD,1446
CD1F84C69377C0,-1
CD1F899E508A08,-1
CD1F8A92AAA6B3,1108
CD1F90E02673B0,532
CD1F955EF41C69,-1
CD1F956334D637,-1
CD1F95D4115BAA,-1
CD1F96FDBB03DC,1740
CD1F981E211931,1108
CD1F983A3D92D7,-1
CD1F98E6898352,-1
CD1F9E052F6767,-1
CD1FADD942F104,-1
CD1FB564AC539D,1108
CD1FC71DBF4B61,-1
CD20006F08697D,-1
CD20F4837E3BBF,-1
CD20F8365AC970,-1
CD20FE7FC01677,-1
CD21088088573B,-1
CD210925E5F815,-1
CD210BB422A240,-1
CD210CF4146E33,-1
CD2111E5F28FD7,-1
CD21130E53174F,-1
CD2113BE84DA67,-1
CD2118D994AE77,1373
CD211D24849FE0,190
CD211DB33AA2B7,-1
CD212784FA4690,-1
CD21287BA56D7B,-1
CD212A5C8A9ACC,-1
CD212CDD4F0D1D,1643
CD2135D09C6B99,-1
CD213661E21B4A,517
CD2141EF0F8880,-1
CD21430789B716,-1
CD21475827FD88,-1
CD21491B6F074B,-1
CD214A3E8EC744,796
CD214BBAA3560E,-1
CD214DC676C16D,437
CD215747C6ACEA,658
CD2158361A03EE,-1
CD2159E5B7F45F,-1
CD215A53E97899,-1
CD215D48963625,-1
CD21617228323F,-1
CD216178BFD3AB,-1
CD216A212519CE,-1
CD216A72ED6E80,-1
CD216AF065C66C,908
CD216BFCB8F5C5,-1
CD216C51AC4385,-1
CD216CDCF16502,-1
CD216E55A0AF27,1643
CD216F9B46AD81,-1
CD216FC36912AE,-1
CD21721666FF2A,-1
CD21725D17DDEC,-1
CD2176816190C7,-1
CD217FDEAB1A56,-1
CD218661BB88F5,-1
CD2186660D62C1,-1
CD1F797E89FCC4,-1
CD1F7A4FF8BF7C,-1
CD1F7B4B0E07DC,-1
CD1F7DA1CAD5E1,1108
CD1F844B025D6A,1108
CD1F84B9CC7B37,-1
CD1F8601A88987,174
CD1F881737C1CA,-1
CD1F8AD30CBB04,-1
CD1F8DB68B854F,-1
CD1F90D284D42F,-1
CD1F92C4FC5C29,1108
CD1F9315ECFC92,-1
CD1F9343E44DC7,-1
CD1F937E4A84FC,-1
CD1F94CC3B302D,-1
CD1FA6C50A4391,174
CD1FA907F075A8,-1
CD1FC838054527,1108
CD1FCC85EA951F,-1
CD1FF537CB8710,-1
CD1FFA2F8A8B86,-1
CD200D558C5218,-1
CD20EE4FE643D8,-1
CD20F03357030E,-1
CD20F0B4EC306A,-1
CD20F178514960,-1
CD20F3B3CCB8D3,517
CD20F6C12F2505,-1
CD20FCA6BFE448,-1
CD20FDE8A93B9E,-1
CD20FFEA65D4E1,-1
CD2103BA5B4710,-1
CD2104132EC61D,437
CD21046BAFCFF1,-1
CD2107738E7B07,-1
CD210BBA76B3EC,-1
CD210F356CA583,-1
CD21108A65324B,-1
CD211137026BB9,-1
CD21126B6A2905,-1
CD2113FB9CA45D,-1
CD21186478D78A,-1
CD2119D1386153,-1
CD211A2CF98121,-1
CD211ADEDE1396,189
CD211B82D6E542,1643
CD2120BA511520,-1
CD212197B01050,-1
CD2121D3955CD3,-1
CD212259CC088C,-1
CD2123C6501A78,-1
CD212A852088E8,-1
CD212BB40C9CFB,-1
CD21304445CD50,1253
CD2130D9AEA7EB,-1
CD21348512B9C5,-1
CD2135F4AFB489,-1
CD2137594785A1,1643
CD2138A7AA155F,-1
CD213BBA853C1B,-1
CD21423A584761,-1
CD214511AE13F8,-1
CD2149517E5987,-1
CD214A1438E6BB,-1
CD215375EB6579,822
CD2158B173C15C,-1
CD21594A72ABFC,-1
CD215BA3CD582A,517
CD215E098F2C8A,-1
CD215E1A352E1A,-1
CD2161EEA4B576,-1
CD2162D0A90DEA,-1
CD21643B840CBE,-1
CD216694E36A04,-1
CD216D2CBFD5C5,-1
CD21719A7321CE,-1
CD21760CA9A926,-1
CD2178B1397DA4,-1
CD2178C385FDB2,-1
CD2179F09C1234,1062
CD217B58D3377A,517
CD218253A78F90,-1
CD2184B3710BA6,-1
CD1F78B7F75626,-1
CD1F7AE9C5C027,-1
CD1F7B49F6C0C1,1108
CD1F7B8F905868,-1
CD1F7F3DCA958B,-1
CD1F844AB0F670,-1
CD1F86DF28024A,-1
CD1F8830F53BEF,-1
CD1F8BBCD0A3E1,-1
CD1F90EF1B684C,-1
CD1F92E8CDF5C9,1108
CD1F931ACA6AE8,-1
CD1F943094E72D,-1
CD1F95BE61B375,-1
CD1F9808F2B31E,-1
CD1F9DF93F2EEF,-1
CD1F9E8F4A2354,-1
CD1FA2B908CFD9,-1
CD1FA3A7725208,-1
CD1FBF0F1134D3,-1
CD1FF28CD0677C,-1
CD2007B625AC2C,-1
CD207F30B541A8,-1
CD20EEAA2631DA,-1
CD20EEDF03F6DB,-1
CD20EF031A6A88,-1
CD20EF065A9E89,1619
CD20F1F3305634,-1
CD20F266AE3EA2,-1
CD20F2C25CF425,-1
CD20F86CC887AF,-1
CD20FA859C68FD,-1
CD20FB67E306E4,-1
CD20FD44280025,-1
CD20FE7D03230F,-1
CD21060FAFA30E,-1
CD210CCE98D143,1643
CD21134EBE33BB,-1
CD21162B794252,-1
CD211831601023,-1
CD211931D49F1E,-1
CD211C42EC3094,-1
CD2124B676A065,-1
CD2127462199F5,-1
CD2127A4414128,-1
CD212A8A0D36CC,-1
CD2134B8F75CB2,-1
CD21361BC7237A,822
CD2136CEC88053,-1
CD213767D1F969,-1
CD213D2B5BDBFD,-1
CD213F6EE391BB,437
CD214271DE7901,-1
CD214362EF3B89,-1
CD21485B5A521C,658
CD214AB726A424,-1
CD214AC4B10A3B,-1
CD214AD1C4BCA6,-1
CD214CBC9EB825,-1
CD21502311658E,-1
CD2151B4F81897,-1
CD2154596CF2CB,-1
CD21578B8E23E7,-1
CD2157C0146882,-1
CD2166C75746F9,-1
CD2166D53B2BED,-1
CD2169083DF3D1,-1
CD216BB4D7F21C,-1
CD216D8CB37E12,-1
CD217194E4000B,-1
CD2172BF4845BE,-1
CD21769573E0A0,-1
CD21788DD4093A,-1
CD2179BE169D25,-1
CD217A4BC7FF3A,-1
CD217A8A0AA6DC,370
CD217A91F01A1A,-1
CD217BA622A345,-1
CD217C39F6B583,1643
CD217D439D7B4F,-1
CD217E450C1C96,-1
CD217E53EF3D0A,-1
CD217E6FB52682,-1
CD217E78271E82,-1
CD2180486D71EE,-1
CD218162174D4F,-1
CD218241AD2AA6,-1
CD2182504CD961,-1
CD1F7ED3E6941A,-1
CD1F8100CD1F56,-1
CD1F81256F639B,-1
CD1F84BFC6D1F8,174
CD1F86143207CD,-1
CD1F898BCD7F43,-1
CD1F8BB757352D,1740
CD1F8E893C0508,1740
CD1F8E93EC60EF,70
CD1F905A360A58,-1
CD1F90D3952FAD,-1
CD1F90D76C58DF,70
CD1F93288DD249,-1
CD1F938A562FDA,-1
CD1F93991DDDE8,-1
CD1F939B086442,-1
CD1F95B6460F95,-1
CD1F95D6025585,1060
CD1F98E1AD0534,1108
CD1FBBE0A58310,174
CD1FBC8E176411,-1
CD1FC085FE8E14,1446
CD1FC2708B0180,-1
CD1FCADD86F607,70
CD1FF40FE51A0F,782
CD1FFB92E85D6B,-1
CD20172DA6B72C,1740
CD20F1B86D575E,-1
CD20F28F6C8626,-1
CD20F4629B6F26,517
CD20F548BADAA1,190
CD20F9981F5DEE,-1
CD20FB998A5429,-1
CD20FC112E1A22,-1
CD20FCC9AD1EAB,-1
CD210D6DA53119,-1
CD210E6DA0EFEA,-1
CD210F0AD5E7DB,-1
CD2112F9E34BAB,-1
CD211CD0098C27,-1
CD21218F7BE8B9,-1
CD21255A2171E2,-1
CD21262DBA6BCD,-1
CD21267534195F,663
CD21273DCA2423,626
CD21287537E7E0,-1
CD212D58D869A5,-1
CD213006221CE6,-1
CD21343CAEB191,-1
CD21344A941CE0,822
CD2135413767F6,787
CD213F5D215BEA,-1
CD21417B4EC47C,-1
CD214681CF037F,-1
CD21484B05D58D,-1
CD21486E638C29,-1
CD21525942AB52,-1
CD21549A977BD7,-1
CD21554C9BF5BC,370
CD215A469C10BA,-1
CD215CF7295EC7,437
CD215DDA5AED73,1185
CD2160A9D0CA15,-1
CD2163643E7D8E,-1
CD21688847A52C,-1
CD216C35D3B3B4,-1
CD217169AF2587,-1
CD217264CEA248,-1
CD21760CFE76EB,-1
CD21766700767D,-1
CD2179BE4401BA,-1
CD217B89197671,-1
CD218351B0921D,-1
CD2184BC2B447E,-1
CD1F7AE7E4BA04,174
CD1F7C84BF76BB,1740
CD1F845F32F051,-1
CD1F869557A928,-1
CD1F881FD8FECF,-1
CD1F884067EDDB,-1
CD1F884BAA33C6,-1
CD1F8B965733C5,1108
CD1F8C6A7FDD2F,-1
CD1F8CFFE514F1,1108
CD1F8D8F4D7F5F,1740
CD1F8DB4EB3E44,-1
CD1F8E8FC7739C,-1
CD1F90E25C0B8A,1740
CD1F91BFBCAB1C,-1
CD1F9434E9378C,-1
CD1F95BD87E2AE,-1
CD1F981FC5D546,-1
CD1FA2776FC90B,-1
CD1FA3FD5DEFAB,1108
CD1FA7CFB044DD,-1
CD1FA87CFCF733,1108
CD1FACC2DE36CA,-1
CD1FC26E3A6F5C,-1
CD1FC5280536DA,-1
CD1FCB21F6281E,-1
CD200AD788B216,1108
CD2017566973BA,-1
CD20F140CB8FDC,-1
CD20F327F5E960,-1
CD20F6B67F7D48,-1
CD20F92FCB19AD,1643
CD20FB6B4AC21C,-1
CD20FE82778696,475
CD20FED11DAE47,190
CD210039A23D99,-1
CD2106BB1C5D80,-1
CD210A390CF4E1,-1
CD210AAAE6D564,-1
CD210CFB4FEBD2,-1
CD21112E9EA508,-1
CD2112752FEE3C,190
CD2117A84B5D4C,-1
CD211B24E24A18,-1
CD211E4443AE45,-1
CD2122517546E4,-1
CD2122D3F5DD21,-1
CD21240FCB2DB9,-1
CD2125DC91BA52,1373
CD21270360FE3F,-1
CD2127A6419898,-1
CD21283500677C,-1
CD212B9AB5E2CA,1307
CD212C5030DF59,-1
CD212CDB899767,-1
CD212D2282F30F,-1
CD212EEF134F06,822
CD21302D8A20A0,1643
CD2130D218070D,-1
CD213298B515E7,-1
CD213D7E88FFDD,-1
CD213EFC7622D2,-1
CD2142729609CC,1643
CD21439D493FE6,-1
CD214659B58866,-1
CD2147D9C95DBC,-1
CD2148FCDC36B3,870
CD214953AB6162,-1
CD214C22287605,-1
CD214E2AB7B075,-1
CD214E546F3814,-1
CD2153ACBA064E,-1
CD215E40FBEA3B,-1
CD21601117C7C1,-1
CD2160A1B0751D,437
CD2160C15238DF,-1
CD2164370708E2,-1
CD216C3B3B1232,1643
CD216E186B925B,666
CD2173B8CE2B03,-1
CD2177371FA4FA,-1
CD217882E907A7,-1
CD217BC733E2B2,-1
CD217E089B5990,-1
CD217E5CF95681,-1
CD2181C31F11FA,-1
CD2185B705C92B,-1
CD1F7B0561C9DC,-1
CD1F7EC2CFDA43,-1
CD1F84BE5C9D88,-1
CD1F883CE718C9,-1
CD1F898FD11CD2,-1
CD1F89B30A58ED,70
CD1F8A364DC295,1108
CD1F8AE460550C,-1
CD1F8B2FFAD4FC,-1
CD1F8D2483D464,-1
CD1F8E936B00C6,-1
CD1F9374DF88EF,1060
CD1F9837C73BE5,-1
CD1F98EF0C5F42,-1
CD1F99292297D1,-1
CD1F9CE6547C31,1108
CD1F9E2E4CED1F,-1
CD1FA7D48A6A6F,-1
CD1FA9836FD9DD,-1
CD1FAC5830B25F,-1
CD1FAEB8764763,1108
CD1FB1384CDA40,1740
CD1FC3B3B0ECA3,-1
CD1FC49F9FDEE4,-1
CD1FC8B85C9469,-1
CD1FCB25E1F620,-1
CD1FCBE2FAF746,-1
CD2002B38BB7E2,70
CD20EE194F3BF9,870
CD20EE9C25CC41,-1
CD20EEE31D0B6B,-1
CD20F481C89BBA,-1
CD20F4B9EE528A,-1
CD20FA3FA8BC56,-1
CD20FBAC983F4E,-1
CD20FE7E015050,189
CD21004BB0ED3E,-1
CD210202B783D5,-1
CD2109D6B55FED,-1
CD210B95451A3D,-1
CD21110714F775,-1
CD211FB539F989,-1
CD211FC16A5AF6,-1
CD2120388B9480,-1
CD2120CF5F39AE,-1
CD2122A07C151D,-1
CD21236114BF0F,190
CD212511E03FCD,-1
CD21263E06EE80,822
CD212C7FAFF3E2,-1
CD2135F500C16E,-1
CD213A96D33809,-1
CD21417CBEF451,517
CD2142BE7A8CFD,-1
CD21453DF6ECD3,822
CD21454ED26ADB,-1
CD214AC0F318EA,-1
CD2154111E258A,-1
CD2157ECE9A818,-1
CD215AAD2C4799,370
CD215CD3A29A99,-1
CD215D378D5388,-1
CD21698B09F5A3,-1
CD216D32EDAA87,-1
CD216E094B37A1,-1
CD216E79B253B5,-1
CD216EEE3D30D6,-1
CD216F6C798873,-1
CD21733B9D41BE,-1
CD2176A746BE53,-1
CD217771DB7C25,-1
CD2178C79B8D70,-1
CD217945CF3707,-1
CD2179496A7040,-1
CD217BACDC66A6,-1
CD217D3598DCBA,-1
CD217FC7A52E57,-1
CD21817FF5D5E0,-1
CD2183240AE3F0,-1
CD2184B39CE9E0,-1
CD2185D686F153,1253
CD1F79BCA8A201,-1
CD1F7A56A4C9AA,-1
CD1F7B4866E58A,-1
CD1F7B75FDAE3E,-1
CD1F7CEF103385,-1
CD1F7DA5498E75,-1
CD1F7EAB4AC8A0,-1
CD1F85EEA8CFB1,-1
CD1F883FDFA215,-1
CD1F8CD96B2CB9,-1
CD1F8D8256C5B5,1108
CD1F90D43DDAFF,1108
CD1F911E7E383E,1581
CD1F98145CDA55,-1
CD1F98396C8E1D,-1
CD1F9B3BAD6E05,-1
CD1F9D9E97AEC8,-1
CD1FA0D4828BF1,-1
CD1FA256C81A3A,-1
CD1FA62704A0FB,-1
CD1FAB7EA73BFF,-1
CD1FAE830F285D,-1
CD1FAE97AFFB6F,-1
CD1FB0B18E96EB,-1
CD1FB39A54241A,-1
CD1FBA065219CD,-1
CD1FBCE91A9D9A,-1
CD1FCB29536D9D,-1
CD1FFC583F065F,70
CD200F8DFC55D8,-1
CD201255A29052,70
CD20172C5B01D8,-1
CD20174EE6E189,-1
CD20177013935C,-1
CD20F1FF63E25E,-1
CD20F6E5464CDC,-1
CD20FE8502464A,-1
CD20FEE196FF6C,-1
CD20FF0E16F921,-1
CD20FF8BE3E2C4,-1
CD210272270430,-1
CD210556BBCB49,-1
CD210774922B91,-1
CD210794CB028B,-1
CD210BBB5E5BED,-1
CD210E11C024BA,-1
CD210EB689A10B,-1
CD211AC8BA6A56,517
CD21208BA9F0EE,-1
CD21273DC98E00,626
CD21279243ED8F,-1
CD212EB4DDA723,-1
CD21346D5B746E,-1
CD2136952DCA8F,-1
CD2137AB85F7DC,-1
CD213F1397DB4C,-1
CD21423958B1CC,-1
CD2142DE834CC1,-1
CD2144218E018C,-1
CD21474F27BE5D,448
CD214D9BCD3F65,-1
CD214EF1D13A85,-1
CD2152F38B2EC8,-1
CD2155E5E60FE3,517
CD2158AE5C04CA,-1
CD21591071EA6E,370
CD215D94E2C397,-1
CD2161A7E5A565,-1
CD21629810FA71,401
CD21636DAEDEDD,437
CD216694DD8CA6,-1
CD2167B4032F47,-1
CD216CD6F52DD1,437
CD216CEBB6606F,-1
CD216E3944489A,-1
CD216EDA62B601,-1
CD217293747C2D,-1
CD2173028D8A61,-1
CD2179C4C120F8,-1
CD217CA142B629,-1
CD217FB9EDF9CE,-1
CD2180049A9A4A,-1
CD21807EA685E6,-1
CD218188D9EE7B,-1
CD218265203A3C,-1
CD2185B7FDBEF9,822
CD2188552F3FB9,-1
CD1F7AF1B9FAD7,-1
CD1F7B013DCCC1,-1
CD1F7DA787F25C,-1
CD1F86151FC93A,-1
CD1F869838BCFC,1108
CD1F8AF6E57C4F,-1
CD1F8B8709B084,-1
CD1F8C2F2ED33C,-1
CD1F8CEC827A0E,-1
CD1F8E9884D731,-1
CD1F93877E602F,70
CD1F938B589617,-1
CD1F93A787980F,-1
CD1F943FBDD1E6,-1
CD1F950BAF8311,174
CD1F95BECE6ECE,-1
CD1F979550502F,-1
CD1F97A9ED9E6F,-1
